country,type,2002,2003,2005,2006,2007,2008,2009,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Argentina,Gold,,,,,,,,,,,,,,,176.69568117945948,192.748406877,
Argentina,Lead,,,,,,,,,,,,,,,,117934.0162,
Argentina,Silver,,,,,,,,,,,,,,,3547.6516507796214,2272.809608433,
Argentina,Zinc,,,,,,,,,,,,,,,,48987.97596,
Australia,Alumina,,,,,,,,,,,,,,,1409000000.0,398200000.0,2264700000.0
Australia,Cobalt,,,,,,,,,,,,,,184600000.0,,41400000.0,
Australia,Copper,,,,,,,,,,,,300000.0,3900000.0,607813.7758,9930200.0,563022000.0,510900.0
Australia,Diamonds,,,,,,,,,,,,,,16000000.0,,,
Australia,Gold,2.8349523130000005,,,,25.089327855,,,,10.972796275242,103.87729973478687,44.083508265,,4100000.0,703.0681704,5400993.319318438,583549033.7359324,796601.5061757839
Australia,Ilmenite,,,,,,,,,,,,,,,,231000000.0,
Australia,Iron,,,,,,,,,,,,61900000.0,,1271698113.2075472,2824000000.0,,2264700000.0
Australia,Lead,,,,,,,,,,,,2700000.0,1900000.0,,34140000.0,199549000.0,
Australia,Lithium,,,,,,,,,,,,,,,,8199999.999999999,
Australia,Manganese,,,,,,,,,,,,,,,66800000.0,,
Australia,Me.Ca,,,,,,,,,,,,,,184600000.0,,,
Australia,Me.Mg,,,,,,,,,,,,,,184600000.0,,,
Australia,Me.WO3,,,,,,,,,,,,,,,160000.0,,
Australia,Nickel,,,,,,,,,,,,,,184600000.0,,147650000.0,
Australia,Nm.P,,,,,,,,,,,,,,,,,2246000000.0
Australia,Nm.SiO2,,,,,,,,,,,,61900000.0,,,,398200000.0,2264700000.0
Australia,O.TiO2,,,,,,,,,,,,,,,,231000000.0,
Australia,Silver,,,,,,,,,,,,2700000.0,4100000.0,,34001020.58283268,739549124.7379018,19.135928025
Australia,Tin,,,,,,,,,,,,,,,,,181000.0
Australia,Uranium,,,,,,,,,,,,,,,4900000.0,561000000.0,
Australia,Zinc,,,,,,,,,,,,2700000.0,1900000.0,,34290000.0,199549000.0,
Australia,Zircon,,,,,,,,,,,,,,,,231000000.0,
Bosnia and Herzegovina,Iron,,,,,,,,,,,,,,,,12000000.0,
Brazil,Alumina,,,,,,,,,,,,,,,48000000.0,100000000.0,
Brazil,Copper,,,,,,,,,,,,,,,,1259462900.0,
Brazil,Gold,48.194189321,,,,,,,,,,,,,,284.2890169157,1257700201.3269732,
Brazil,Iron,,,,,,,,,,,,,,,3180700000.0,18946100000.0,
Brazil,Manganese,,,,,,,,,,,,,10100000.0,,,21400000.0,
Brazil,Me.KCl,,,,,,,,,,12900000.0,,,,,,,
Brazil,Nickel,,,,,,,,,,,,,,,787000.0,113300000.0,
Brazil,Niobium,,,,,,,,4300000.0,,,1100000.0,,,,,,
Brazil,Nm.S,,,,,,,,,,,,,,,370584.96629,,
Brazil,Nm.SiO2,,,,,,,,,,,,,,,,100000000.0,
Brazil,Phospahe,,,,,,,,239200000.0,,980200000.0,112000000.0,,,,,,
Canada,Copper,,,,,,,,,,,,,,,535500000.0,17268109.912174974,
Canada,Diamonds,,,,,,,,,,,,,,,12000000.0,,
Canada,Gold,,1.559223765,,149.08773108555437,0.453592368,,,,,,,,,,54.544482252,27127685.37806805,49.214771928000005
Canada,Iron,,,,,,,,,,,,,,,545000000.0,2405000000.0,
Canada,Lead,,,,,,,,,,,,,,,,89113.66419494001,
Canada,Molybdenum,,,,,,,,,,,,,,,535500000.0,,
Canada,Silver,,,318.223395675,,,,,,,,,,,,,17227685.77496137,
Canada,Zinc,,,,,,,,,,,,,,,,17364393.69584851,
Chile,Copper,,,,,,,,,,,191600000.0,,229200.224561,,11998635173.625383,6782170000.0,
Chile,Gold,,,,,,,,,293.162417343,,,,398.31079815,,893100682.9683585,2901400133.2909527,
Chile,Iron,,,,,,,,,,,,,,,,392300000.0,881500000.0
Chile,Molybdenum,,,,,,,,,,,,,,,2852891000.0,2901400000.0,
Chile,Silver,,,,,,,,,,,,,17202.4905564,,1400002695.047404,2037.281776289,
Chile,Zinc,,,,,,,,,,,,,,,,0.049441528,
China,Alumina,,,,,,,,,,,,,,,,252840000.0,
China,Copper,,,,,,,,,,,,,,,1267127.0,,
China,Gold,,,,,,,,,,,,,,,13.221,,
China,Manganese,,,,,,,,,,,,,,,,80270000.0,
China,Nm.SiO2,,,,,,,,,,,,,,,,252840000.0,
China,Zinc,,,,,,,,,,,,,,,1517663.0,,
Colombia,Copper,,,,,,,,,,,,,,,1323830.33910578,,
Colombia,Gold,,,,,,,,,,,,,,,97.83364844862746,,
Colombia,Nickel,,,,,,,,,,,,,,,,32000000.0,
Cote d'Ivoire,Gold,,,,,,,,,,,,,,,26.9320469735,,6.917283612
Cuba,Cobalt,,,,,,,,,,,,,,,,66800.0,
Cuba,Nickel,,,,,,,,,,,,,,,,595100.0,
DR Congo,Cobalt,,,,,,,,,,,,,,,,254029000.0,
DR Congo,Copper,,,,,,,,,,,,,,,24892643.0,254594000.0,
DR Congo,Gold,,,,,,,,,,,,,,,236.24602608333333,,
Dominican Republic,Gold,,,,,,,,,,,,,,,309.57679116,,
Dominican Republic,Silver,,,,,,,,,,,,,,,1986.92356866,,
Ecuador,Gold,,,,,,,,,445.626152037,,,,,,,,
Egypt,Gold,,,,,,,,,,,,,,226.79618504,,,
Finland,Cobalt,,,,,,,,,,,,,,,129900000.0,,
Finland,Copper,,,,,,,,,,,,,,2100000.0,129900000.0,,
Finland,Gold,,,,,,,,,,,,,,2100000.0,129900000.0,116.119646208,
Finland,Nickel,,,,,,,,,,,,,,,129900000.0,,
Finland,Nm.S,,,,,,,,,,,,,,2100000.0,,,
Finland,Palladium,,,,,,,,,,,,,,,128600000.0,,
Finland,Platinum,,,,,,,,,,,,,,,128600000.0,,
Finland,Silver,,,,,,,,,,,,,,2100000.0,,,
Finland,Zinc,,,,,,,,,,,,,,2100000.0,1300000.0,,
Gabon,Manganese,,,,,,,,,,,,,,,,12130000.0,
Ghana,Gold,,,2.8349523130000005,,,,,,,,,,,,225.29681020118,346.43117106,41.872245471
Guatemala,Gold,,,,,,,,,,,,,,,,24700000.0,
Guatemala,Silver,,,,,,,,,,,,,,,,24700000.0,
Guinea,Alumina,,,,,,,,,,,,,,,466000000.0,,
Guinea,Gold,,,,,,,,,,,,,,,68.70590311505883,,
Guinea,Iron,,,,,,,,,,,,,,6119866814.650389,,,
Guyana,Gold,,,,,,,,,,,,,,,,,2.04326
India,Alumina,,,,,,,,,,,,,,,,7760000.0,
India,Iron,,,,,,,,,,,,,,,,56300000.0,
India,Lead,,,,,,,,,,,,,,,,92600000.0,
India,Nm.SiO2,,,,,,,,,,,,,,,,7760000.0,
India,Silver,,,,,,,,,,,,,,,,92600000.0,
India,Zinc,,,,,,,,,,,,,,,,92600000.0,
Indonesia,Copper,,,,,,,,,,,,2440981.62,,,,113500.0,
Indonesia,Gold,,,,,,,,,,,,156.06850806185568,,,10.4893235581,46.918460565,458400121.90294945
Indonesia,Silver,,,,,,,,,,,,523.7355176907217,,,15.308742490200002,996.457383927,7711100935.534264
Ireland,Lead,,,,,,,7000000.0,,,,,,,,19000000.0,,
Ireland,Zinc,,,,,,,7000000.0,,,,,,,,19000000.0,,
Kazakhstan,Copper,,,,,,,,,,,,,,,,2263100000.0,
Kazakhstan,Gold,,,,,,,,,,,,,,,,864100000.0,
Kazakhstan,Molybdenum,,,,,,,,,,,,,,,,2263100000.0,
Kazakhstan,Silver,,,,,,,,,,,,,,,,864100000.0,
Kyrgyzstan,Copper,,,,,,,,,,,,,,,,11700000.0,
Kyrgyzstan,Gold,,,,,,,,,,,,,,,,11700000.0,
Kyrgyzstan,Silver,,,,,,,,,,,,,,,,11700000.0,
Laos,Copper,,,,,,,,,,,,,14900000.0,,,,
Liberia,Iron,,,,,,,,,,,,,,,,480000000.0,
Madagascar,Cobalt,,,,,,,,,,,,,,,,99600.0,
Madagascar,Nickel,,,,,,,,,,,,,,,,1096000.0,
Malaysia,Gold,,,,,,,,,,,,,,,,11.566605384,
Mali,Gold,,,,,,,,,,,,,,,359.0639967360415,,
Mauritania,Copper,,,,,,,,,,,,,,22500000.0,,,
Mauritania,Gold,,,,,,,,,,,,,,22500000.0,210.92045112,,
Mexico,Copper,,,,,,,,,,,,,,,9743664000.0,146038.8555,
Mexico,Gold,,,,,,,,,,,,,,,312.071549184,52700293.275815435,
Mexico,Iron,,,,,,,,,,,,,,,253100000.0,201000000.0,
Mexico,Lead,,,,,,,,,,,,,,,704000.0,9007000.0,
Mexico,Molybdenum,,,,,,,,,,,,,,,9699191000.0,,
Mexico,Silver,,,,,,,,,,,,,,,10177.251960816,52702549.24580786,
Mexico,Zinc,,,,,,,,,,,,,,,1411000.0,9033000.0,
Mongolia,Copper,,,,,,,,,,,,,,,1430000000.0,,
Mongolia,Gold,,,,,,,,,,,,,,,2860000000.0,,
Namibia,Gold,,,,,,,,,,54.4310844096,,,,,,,
Namibia,Uranium,,,,,,,,,,,,,,,72000000.0,,
Namibia,Zinc,,,,,,,8000000.0,,,,,,,,,2100000.0,
New Caledonia,Nickel,,,,,,,,,,,,,,,,41800000.0,
New Zealand,Gold,,,,,,,,,,,10.20582828,,,,,34.019427756,
New Zealand,Silver,,,,,,,,,,,,,,,,23.246608966600004,
Papua New Guinea,Copper,,,,,,,,,,,,,,,5000000.0,216000000.0,
Papua New Guinea,Gold,,,,,,,,,,,,,,,1117.568042813158,216000000.0,58.68351261
Peru,Copper,,,,,,,,,,,1333492835.648101,,,,5840192000.0,4853856720.476625,
Peru,Gold,,,,,,19.362724209,,,,157470.2671898381,356.64638477117825,,,192998.59273243893,1485700112.037315,711649098.8555351,
Peru,Lead,,,,,,,,,,63594.0,,,,192890.0,34400000.0,29917592.894864783,
Peru,Molybdenum,,,,,,,,,,,1332000000.0,,,,5157592000.0,4663800000.0,
Peru,Phospahe,,,,,,,,,,415900000.0,,,,,,,
Peru,Silver,,,,,,188.581026996,,,,183507.0,1071.0433226874393,,,194306.4269448557,1570800253.4447355,4951016406.001391,
Peru,Zinc,,,,,,,,,,63594.0,,,,192890.0,244000000.0,29856406.63303978,
Philippines,Copper,,,,,,,,,,,,,,,,160000.0,
Philippines,Gold,,,,,,,,,,,,,,,,35.7203991438,11.509906338
Philippines,Iron,,,,,,,,,,,,,,36342670.0,,182837000.0,
Philippines,Nickel,,,,,,,,,,,,,,36342670.0,,2321880.0,
Philippines,Silver,,,,,,,,,,,,,,,,75.9767219884,19.986413715
Portugal,Copper,,,,,,,,,,,,,,,,98000.0,
Portugal,Lead,,,,,,,,,,,,,,,,540000.0,
Portugal,Silver,,,,,,,,,,,,,,,,15308.7424902,
Portugal,Zinc,,,,,,,,,,,,,,,,2214000.0,
Russian Federation,Copper,,,,,,,,,,,,,,,,11854000.0,
Russian Federation,Gold,,,,,1.73247085,,,,,,,,,,51.936326136000005,148.09790815200003,
Russian Federation,Iron,,,,,,,,,,,,,,,,5000000000.0,126708000.0
Russian Federation,Nickel,,,,,,,,,,,,,,,,6700000.0,
Russian Federation,Palladium,,,,,,,,,,,,,,,,2570.252803749,
Russian Federation,Platinum,,,,,,,,,,,,,,,,680.898843414,
Russian Federation,Silver,,,,,18.93118147,,,,,,,,,,449.9919785790001,,
Russian Federation,Zinc,,,,,,,,,,,,,,,732877.0,,
Saudi Arabia,Alumina,,,,,,,,,,,,,,,,188724510.19592163,
Saudi Arabia,Copper,,,,,,,,,,,,,,,646006.253354,,
Saudi Arabia,Nm.SiO2,,,,,,,,,,,,,,,,188724510.19592163,
Sierra Leone,O.TiO2,,,,,,,,,,,,,,,,3700000.0,
South Africa,Chromium,,,,,,,,,,,,,,,,60730000.0,
South Africa,Copper,,,,,,,7700000.0,,,,,,,,,,
South Africa,Gold,22.679618504000004,,,,,,,,15.308742490200002,,68.038855512,,,492.9982072307,859.8693860560301,,
South Africa,Ilmenite,,,,,326800000.0,,,,,,,,,,,,
South Africa,Iron,,,,,,,,10400000.0,,,,,,,732800000.0,484350000.0,
South Africa,Lead,,,,,,,7700000.0,,,,,,,,,61400000.0,
South Africa,Manganese,,,,,,,,,,,,,,,,292900000.0,
South Africa,Nickel,,,,,,,,,,,,,,,,7590000.0,
South Africa,O.TiO2,,,,,326800000.0,,,,,,,,,,,,
South Africa,PGM,,,,,,,,,,,,,,,6108.64184595988,393.7748762757,
South Africa,Silver,,,,,,,,,,,,,,,,7700000.0,
South Africa,Uranium,,,,,,,,,,,,,,6196.0717742,,,
South Africa,Zinc,,,,,,,7700000.0,,,,,,,,,61400000.0,
South Africa,Zircon,,,,,326800000.0,,,,,,,,,,,,
Spain,Copper,,,,,,,,,,,,,,4300000.0,,,
Suriname,Gold,,,,,,,,,,,,,,150.06347508000002,,,
Sweden,Copper,,,,,,,,,,,,,,,1232080000.0,,
Sweden,Gold,,,,,,,,,,,,,,,1236280000.0,,
Sweden,Iron,,,,,,,,,,,,,,,,1010000000.0,
Sweden,Lead,,,,,,,,,,,,,,,84070000.0,371000.0,
Sweden,Silver,,,,,,,,,,,,,,,1236280000.0,822.13617077,
Sweden,Tellurium,,,,,,,,,,,,,,,4200000.0,,
Sweden,Zinc,,,,,,,,,,,,,,,84080000.0,803000.0,
Tajikistan,Gold,,,,,,,,,,,,,,,9.896,,
Tanzania,Gold,,,,,,,,,0.6028315348927122,,,,,,185.8411056643085,,
Turkey,Copper,,,,,,,,,,,,,,4099999.999999999,,,
Turkey,Gold,,,,,,,,,,,,,,4099999.999999999,,,
Turkey,Silver,,,,,,,,,,,,,,4099999.999999999,,,
Turkey,Zinc,,,,,,,,,,,,,,4099999.999999999,,,
Ukraine,Iron,,,,,,,,,709460000.0,,,,,,,636000000.0,1678000000.0
United States of America,Copper,,,,,,,,,,,,,,603277.8521,619000000.0,11653431000.0,
United States of America,Gold,16.199727502857147,,,,153.96625941300002,,,,0.139493602520252,134.3767396323,,,0.7087380750000001,985.42941948,619000765.7962149,228119236.17987648,42.836129253
United States of America,Iron,,,,,,,,,,,,,,,,3230525346.8,
United States of America,Lead,,,,,,,,,,,,,,,56400000.0,,
United States of America,Molybdenum,,,,,,,,,,,,,,,619000000.0,7397125000.0,
United States of America,Nickel,,,,,,,,,,,,,,,,108000.0,
United States of America,PGM,,,,,,,,,,,,,,,1144.4702487581,,
United States of America,Silver,,,,,,,,,,79.94565486,,,,1725.9189602400002,675000047.3153539,6231103351.282163,
United States of America,Zinc,,,,,,,,,,,,,,,56400000.0,,
Venezuela,Nickel,,,,,,,,4600000.0,,,,,,,,,
Zambia,Copper,,,,,,,,,,,,,45400000.0,2011700000.0,2062756.661812,1416800.0,
Zambia,Gold,,,,,,,,,,,,,,1153200000.0,,,
Zimbabwe,Diamonds,,,,,,,,,,,4000000.0,,,,,,
Zimbabwe,PGM,,,,,,,,,,,,,,,2350.1187684307397,,
